event_match_index,event_origin_col_index,shot_context,event_angle,event_end_x,receiver_name,assisted_shot,event_x,possession_loss,account_id,qualifier_pass_height,shot_outcome,qualifier_cross,opponent_team_name,shot_angle,shot_distance,season_id,key_pass_type,opponent_team_id,event_end_cell_number,event_id,event_end_y,event_y,home_team_name,match_date,competition_name,event_end_col_index,passer_id,team_score,home_game,passer_name,event_origin_cell_number,event_minute,receiver_id,opposition_score,possession_xg_total,qualifier_own_goal,competition_id,match_id,body_part,play_type,possession_index,period_id,event_origin_row_index,under_pressure,team_id,event_length,away_team_name,event_type,off_camera,team_name,season_name,event_outcome,event_end_row_index,shot_xg
2748,1,Open Play,1.8007991,51.767857,Daniela Sandås,FALSE,55.539288,none,18028,Ground Pass,None,FALSE,TPS W,null,null,1107,Other,942466,13,1833220247,37.79,64.83542,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,3,14176192,0,TRUE,Noora Juusela,11,78,14176195,1,0,FALSE,2460,9790471,Right Foot,Open Play,159,2,2,TRUE,812581,21.054453,TPS W,pass,FALSE,Honka W,2023,TRUE,2,0
2747,1,Open Play,null,55.539288,null,FALSE,58.603573,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,11,1833220246,64.83542,70.199585,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,1,14176192,0,TRUE,Noora Juusela,11,78,null,1,0,FALSE,2460,9790471,Other,Open Play,159,2,2,TRUE,812581,null,TPS W,carry,FALSE,Honka W,2023,TRUE,2,0
2744,0,Open Play,1.5707964,58.603573,Noora Juusela,FALSE,58.603573,none,18028,Low Pass,None,FALSE,TPS W,null,null,1107,Other,942466,11,1833220243,70.199585,100,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,1,14176186,0,TRUE,Noora Hämäläinen,10,78,14176192,1,0,FALSE,2460,9790471,Other,Throw-in,159,2,2,FALSE,812581,24.6,TPS W,pass,FALSE,Honka W,2023,TRUE,2,0
2740,0,Open Play,null,null,null,FALSE,56.325,out,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,null,1833220239,null,93.25972,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,null,14176191,0,TRUE,Eevi Sutela,10,77,null,1,0,FALSE,2460,9790471,Other,Open Play,158,2,2,TRUE,812581,null,TPS W,tackle,FALSE,Honka W,2023,TRUE,null,0
2738,0,Open Play,null,null,null,FALSE,53.260715,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,null,1833220237,null,93.49416,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,null,14176191,0,TRUE,Eevi Sutela,10,77,null,1,0,FALSE,2460,9790471,Other,Open Play,158,2,2,FALSE,812581,null,TPS W,pressure,FALSE,Honka W,2023,TRUE,null,0
2737,0,Open Play,null,null,null,FALSE,51.767857,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,null,1833220236,null,93.49416,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,null,14176186,0,TRUE,Noora Hämäläinen,10,77,null,1,0,FALSE,2460,9790471,Other,Open Play,158,2,2,FALSE,812581,null,TPS W,pressure,FALSE,Honka W,2023,TRUE,null,0
2723,4,Open Play,null,null,null,FALSE,43.04643,in-play,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,null,1833220222,null,9.788055,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,null,14176191,0,TRUE,Eevi Sutela,19,76,null,1,0,FALSE,2460,9790471,Other,Open Play,155,2,3,FALSE,812581,null,TPS W,foul,FALSE,Honka W,2023,FALSE,null,0
2720,4,Open Play,null,null,null,FALSE,44.38214,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,null,1833220219,null,7.7952776,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,null,14176191,0,TRUE,Eevi Sutela,19,76,null,1,0,FALSE,2460,9790471,Other,Open Play,155,2,3,FALSE,812581,null,TPS W,challenge,FALSE,Honka W,2023,FALSE,null,0
2719,4,Open Play,null,null,null,FALSE,45.875,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,null,1833220218,null,7.7952776,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,null,14176191,0,TRUE,Eevi Sutela,19,76,null,1,0,FALSE,2460,9790471,Other,Open Play,155,2,3,FALSE,812581,null,TPS W,pressure,FALSE,Honka W,2023,TRUE,null,0
2713,3,Open Play,null,null,null,FALSE,45.875,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,null,1833220212,null,26.39875,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,null,14176187,0,TRUE,Matilda Kuusniemi-Fishwick,18,76,null,1,0,FALSE,2460,9790471,Other,Open Play,155,2,3,FALSE,812581,null,TPS W,ball_touch,FALSE,Honka W,2023,FALSE,null,0
2711,3,Open Play,6.2581906,45.875,Matilda Kuusniemi-Fishwick,FALSE,39.589287,none,18028,Ground Pass,None,FALSE,TPS W,null,null,1107,Other,942466,18,1833220210,26.39875,26.137083,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,3,14176195,0,TRUE,Daniela Sandås,18,76,14176187,1,0,FALSE,2460,9790471,Right Foot,Open Play,155,2,3,FALSE,812581,8.0025,TPS W,pass,FALSE,Honka W,2023,TRUE,3,0
2710,3,Open Play,null,null,null,FALSE,39.589287,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,null,1833220209,null,26.137083,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,null,14176195,0,TRUE,Daniela Sandås,18,76,null,1,0,FALSE,2460,9790471,Other,Open Play,155,2,3,FALSE,812581,null,TPS W,ball_recovery,FALSE,Honka W,2023,TRUE,null,0
2700,4,Open Play,null,null,null,FALSE,42.810715,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,null,1833220199,null,6.3886113,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,null,14176189,0,TRUE,Jacqueline Altschuld,19,76,null,1,0,FALSE,2460,9790471,Other,Open Play,155,2,3,FALSE,812581,null,TPS W,pressure,FALSE,Honka W,2023,TRUE,null,0
2688,4,Open Play,null,null,null,FALSE,38.646427,out,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,null,1833220187,null,7.7952776,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,null,14176194,0,TRUE,Venla Lamberg,19,75,null,1,0,FALSE,2460,9790471,Head,Open Play,154,2,3,TRUE,812581,null,TPS W,clearance,FALSE,Honka W,2023,TRUE,null,0
2683,4,Open Play,null,null,null,FALSE,45.325,out,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,null,1833220182,null,15.180278,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,null,14176195,0,TRUE,Daniela Sandås,19,75,null,1,0,FALSE,2460,9790471,Other,Open Play,153,2,3,FALSE,812581,null,TPS W,ball_touch,FALSE,Honka W,2023,FALSE,null,0
2681,3,Open Play,1.0081216,45.089287,Daniela Sandås,FALSE,36.36786,none,18028,Ground Pass,None,FALSE,TPS W,null,null,1107,Other,942466,19,1833220180,15.180278,37.526,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,4,14176186,0,TRUE,Noora Hämäläinen,18,75,14176195,1,0,FALSE,2460,9790471,Right Foot,Open Play,153,2,3,FALSE,812581,20.807932,TPS W,pass,FALSE,Honka W,2023,TRUE,3,0
2680,2,Open Play,null,36.36786,null,FALSE,37.153572,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,18,1833220179,37.526,56.666,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,3,14176186,0,TRUE,Noora Hämäläinen,17,75,null,1,0,FALSE,2460,9790471,Other,Open Play,153,2,3,FALSE,812581,null,TPS W,carry,FALSE,Honka W,2023,TRUE,3,0
2678,1,Open Play,2.7019541,37.153572,Noora Hämäläinen,FALSE,55.69643,none,18028,Ground Pass,None,FALSE,TPS W,null,null,1107,Other,942466,17,1833220177,56.666,71.24625,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,2,14179221,0,TRUE,Sanra Pulliainen,11,75,14176186,1,0,FALSE,2460,9790471,Left Foot,Open Play,153,2,2,FALSE,812581,26.080069,TPS W,pass,FALSE,Honka W,2023,TRUE,3,0
2677,1,Open Play,null,55.69643,null,FALSE,49.88214,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,11,1833220176,71.24625,73.732086,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,1,14179221,0,TRUE,Sanra Pulliainen,16,75,null,1,0,FALSE,2460,9790471,Other,Open Play,153,2,3,FALSE,812581,null,TPS W,carry,FALSE,Honka W,2023,TRUE,2,0
2675,1,Open Play,3.1267788,49.88214,Sanra Pulliainen,FALSE,60.489285,none,18028,Ground Pass,None,FALSE,TPS W,null,null,1107,Other,942466,16,1833220174,73.732086,73.99375,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,1,14176197,0,TRUE,Annika Idman,11,75,14179221,1,0,FALSE,2460,9790471,Right Foot,Open Play,153,2,2,FALSE,812581,13.501481,TPS W,pass,FALSE,Honka W,2023,TRUE,3,0
2674,1,Open Play,null,null,null,FALSE,60.489285,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,null,1833220173,null,73.99375,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,null,14176197,0,TRUE,Annika Idman,11,75,null,1,0,FALSE,2460,9790471,Other,Open Play,153,2,2,FALSE,812581,null,TPS W,ball_recovery,FALSE,Honka W,2023,TRUE,null,0
2673,1,Open Play,null,null,null,FALSE,39.825,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,null,1833220172,null,63.657917,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,null,14176195,0,TRUE,Daniela Sandås,16,75,null,1,0,FALSE,2460,9790471,Head,Open Play,152,2,3,TRUE,812581,null,TPS W,clearance,TRUE,Honka W,2023,TRUE,null,0
2647,4,Open Play,6.2354994,81.703575,Jacqueline Altschuld,FALSE,45.482143,none,18028,High Pass,None,FALSE,TPS W,null,null,1107,Other,942466,9,1833220146,11.194722,8.615833,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,4,14176194,0,TRUE,Venla Lamberg,19,74,14176189,1,0.090186015,FALSE,2460,9790471,Right Foot,Open Play,151,2,3,FALSE,812581,46.152466,TPS W,pass,FALSE,Honka W,2023,TRUE,1,0
2646,4,Open Play,null,45.482143,null,FALSE,47.36786,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,19,1833220145,8.615833,10.0225,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,4,14176194,0,TRUE,Venla Lamberg,19,74,null,1,0.090186015,FALSE,2460,9790471,Other,Open Play,151,2,3,FALSE,812581,null,TPS W,carry,FALSE,Honka W,2023,TRUE,3,0
2644,3,Open Play,1.4254863,47.36786,Venla Lamberg,FALSE,45.482143,none,18028,Ground Pass,None,FALSE,TPS W,null,null,1107,Other,942466,19,1833220143,10.0225,30.192917,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,4,14176187,0,TRUE,Matilda Kuusniemi-Fishwick,18,74,14176194,1,0.090186015,FALSE,2460,9790471,Right Foot,Open Play,151,2,3,FALSE,812581,16.57468,TPS W,pass,FALSE,Honka W,2023,TRUE,3,0
2642,3,Open Play,5.1985407,46.975,Matilda Kuusniemi-Fishwick,FALSE,41.86786,none,18028,Ground Pass,None,FALSE,TPS W,null,null,1107,Other,942466,18,1833220141,36.60375,20.5725,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,3,14176195,0,TRUE,Daniela Sandås,18,74,14176187,1,0.090186015,FALSE,2460,9790471,Right Foot,Open Play,151,2,3,FALSE,812581,13.911865,TPS W,pass,TRUE,Honka W,2023,TRUE,3,0
2641,3,Open Play,null,null,null,FALSE,41.86786,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,null,1833220140,null,20.5725,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,null,14176195,0,TRUE,Daniela Sandås,18,74,null,1,0.090186015,FALSE,2460,9790471,Other,Open Play,151,2,3,FALSE,812581,null,TPS W,ball_recovery,TRUE,Honka W,2023,TRUE,null,0
2630,4,Open Play,5.606571,68.975,Eevi Sutela,FALSE,43.439285,none,18028,Ground Pass,None,FALSE,TPS W,null,null,1107,Other,942466,8,1833220129,38.186,5.8025,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,3,14176189,0,TRUE,Jacqueline Altschuld,19,74,14176191,1,0,FALSE,2460,9790471,Right Foot,Open Play,149,2,3,FALSE,812581,41.68285,TPS W,pass,TRUE,Honka W,2023,TRUE,1,0
2629,4,Open Play,null,null,null,FALSE,43.439285,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,null,1833220128,null,5.8025,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,null,14176189,0,TRUE,Jacqueline Altschuld,19,74,null,1,0,FALSE,2460,9790471,Other,Open Play,149,2,3,FALSE,812581,null,TPS W,ball_recovery,TRUE,Honka W,2023,TRUE,null,0
2616,1,Open Play,0.30937153,79.975,Jacqueline Altschuld,FALSE,62.767857,none,18028,High Pass,None,FALSE,TPS W,null,null,1107,Other,942466,6,1833220115,60.758,69.93792,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,1,14176191,0,TRUE,Eevi Sutela,11,73,14176189,1,0.12397986,FALSE,2460,9790471,Right Foot,Open Play,147,2,2,FALSE,812581,22.99152,TPS W,pass,FALSE,Honka W,2023,TRUE,1,0
2615,1,Open Play,null,62.767857,null,FALSE,54.20357,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,11,1833220114,69.93792,79.31028,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,1,14176191,0,TRUE,Eevi Sutela,11,73,null,1,0.12397986,FALSE,2460,9790471,Other,Open Play,147,2,2,FALSE,812581,null,TPS W,carry,FALSE,Honka W,2023,TRUE,2,0
2614,1,Open Play,null,null,null,FALSE,54.20357,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,null,1833220113,null,79.31028,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,null,14176191,0,TRUE,Eevi Sutela,11,73,null,1,0.12397986,FALSE,2460,9790471,Other,Open Play,147,2,2,FALSE,812581,null,TPS W,ball_recovery,FALSE,Honka W,2023,TRUE,null,0
2595,2,Open Play,6.17645,68.425,Jacqueline Altschuld,FALSE,61.825,in-play,18028,Low Pass,None,FALSE,TPS W,null,null,1107,Other,942466,7,1833220094,47.03,45.842,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,2,14176191,0,TRUE,Eevi Sutela,12,73,14176189,1,0,FALSE,2460,9790471,Right Foot,Open Play,145,2,2,FALSE,812581,8.448076,TPS W,pass,FALSE,Honka W,2023,FALSE,1,0
2594,2,Open Play,null,61.825,null,FALSE,55.539288,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,12,1833220093,45.842,47.426,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,2,14176191,0,TRUE,Eevi Sutela,12,73,null,1,0,FALSE,2460,9790471,Other,Open Play,145,2,2,FALSE,812581,null,TPS W,carry,FALSE,Honka W,2023,TRUE,2,0
2591,3,Open Play,5.3677826,55.539288,Eevi Sutela,FALSE,45.875,none,18028,High Pass,None,FALSE,TPS W,null,null,1107,Other,942466,12,1833220090,47.426,26.39875,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,2,14176194,0,TRUE,Venla Lamberg,18,73,14176191,1,0,FALSE,2460,9790471,Right Foot,Open Play,145,2,3,FALSE,812581,20.181427,TPS W,pass,FALSE,Honka W,2023,TRUE,2,0
2589,3,Open Play,2.6152003,46.660713,Venla Lamberg,FALSE,52.475,none,18028,High Pass,None,FALSE,TPS W,null,null,1107,Other,942466,18,1833220088,25.875416,31.50125,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,3,14176187,0,TRUE,Matilda Kuusniemi-Fishwick,13,73,14176194,1,0,FALSE,2460,9790471,Right Foot,Open Play,145,2,2,FALSE,812581,8.558621,TPS W,pass,FALSE,Honka W,2023,TRUE,3,0
2588,3,Open Play,null,null,null,FALSE,52.475,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,null,1833220087,null,31.50125,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,null,14176187,0,TRUE,Matilda Kuusniemi-Fishwick,13,73,null,1,0,FALSE,2460,9790471,Other,Open Play,145,2,2,FALSE,812581,null,TPS W,ball_recovery,FALSE,Honka W,2023,TRUE,null,0
2542,4,Open Play,3.640533,9.2675,Sofia Manner,FALSE,37.54643,none,18028,Ground Pass,None,FALSE,TPS W,null,null,1107,Other,942466,28,1833220041,24.567083,2.168611,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,3,14176187,0,TRUE,Matilda Kuusniemi-Fishwick,19,71,14176190,1,0,FALSE,2460,9790471,Left Foot,Open Play,140,2,3,FALSE,812581,39.28982,TPS W,pass,FALSE,Honka W,2023,TRUE,5,0
2541,4,Open Play,null,null,null,FALSE,37.54643,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,null,1833220040,null,2.168611,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,null,14176187,0,TRUE,Matilda Kuusniemi-Fishwick,19,71,null,1,0,FALSE,2460,9790471,Other,Open Play,140,2,3,FALSE,812581,null,TPS W,ball_recovery,FALSE,Honka W,2023,TRUE,null,0
2415,2,Open Play,null,52.475,null,FALSE,40.29643,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,13,1833219914,31.10875,50.726,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,3,14176195,0,TRUE,Daniela Sandås,17,66,null,1,0,FALSE,2460,9790471,Other,Open Play,132,2,3,FALSE,812581,null,TPS W,carry,FALSE,Honka W,2023,TRUE,2,0
2413,1,Open Play,1.5928922,40.29643,Daniela Sandås,FALSE,40.610714,none,18028,Ground Pass,None,FALSE,TPS W,null,null,1107,Other,942466,17,1833219912,50.726,74.51708,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,2,14176191,0,TRUE,Eevi Sutela,16,66,14176195,1,0,FALSE,2460,9790471,Right Foot,Open Play,132,2,3,TRUE,812581,18.10442,TPS W,pass,FALSE,Honka W,2023,TRUE,3,0
2411,1,Open Play,null,40.610714,null,FALSE,43.596428,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,16,1833219910,74.51708,73.60125,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,1,14176191,0,TRUE,Eevi Sutela,16,66,null,1,0,FALSE,2460,9790471,Other,Open Play,132,2,3,TRUE,812581,null,TPS W,carry,FALSE,Honka W,2023,TRUE,3,0
2410,1,Open Play,null,40.610714,null,FALSE,43.596428,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,16,1833219909,74.51708,73.60125,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,1,14176191,0,TRUE,Eevi Sutela,16,66,null,1,0,FALSE,2460,9790471,Other,Open Play,132,2,3,TRUE,812581,null,TPS W,take_on,FALSE,Honka W,2023,TRUE,3,0
2407,1,Open Play,null,43.596428,null,FALSE,54.910713,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,16,1833219906,73.60125,67.84458,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,1,14176191,0,TRUE,Eevi Sutela,11,66,null,1,0,FALSE,2460,9790471,Other,Open Play,132,2,2,TRUE,812581,null,TPS W,carry,FALSE,Honka W,2023,TRUE,3,0
2406,1,Open Play,null,null,null,FALSE,54.910713,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,null,1833219905,null,67.84458,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,null,14176191,0,TRUE,Eevi Sutela,11,66,null,1,0,FALSE,2460,9790471,Other,Open Play,132,2,2,TRUE,812581,null,TPS W,ball_recovery,FALSE,Honka W,2023,TRUE,null,0
2401,1,Open Play,null,null,null,FALSE,63.396427,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,null,1833219900,null,61.418,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,null,14179221,0,TRUE,Sanra Pulliainen,11,66,null,1,0,FALSE,2460,9790471,Other,Open Play,132,2,2,FALSE,812581,null,TPS W,ball_touch,FALSE,Honka W,2023,FALSE,null,0
2399,1,Open Play,null,63.396427,null,FALSE,47.36786,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,11,1833219898,61.418,71.90041,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,1,14179221,0,TRUE,Sanra Pulliainen,16,66,null,1,0,FALSE,2460,9790471,Other,Open Play,132,2,3,TRUE,812581,null,TPS W,carry,FALSE,Honka W,2023,FALSE,2,0
2397,4,Open Play,4.7407656,47.36786,Sanra Pulliainen,FALSE,46.346428,none,18028,Ground Pass,None,FALSE,TPS W,null,null,1107,Other,942466,16,1833219896,71.90041,12.718611,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,1,14176201,0,TRUE,Wilma Sjöholm,19,66,14179221,1,0,FALSE,2460,9790471,Right Foot,Open Play,132,2,3,FALSE,812581,45.818447,TPS W,pass,FALSE,Honka W,2023,TRUE,3,0
2396,4,Open Play,null,46.346428,null,FALSE,43.910713,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,19,1833219895,12.718611,10.139722,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,4,14176201,0,TRUE,Wilma Sjöholm,19,66,null,1,0,FALSE,2460,9790471,Other,Open Play,132,2,3,FALSE,812581,null,TPS W,carry,FALSE,Honka W,2023,TRUE,3,0
2372,4,Open Play,null,null,null,FALSE,43.910713,in-play,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,null,1833219871,null,18.579721,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,null,14176201,0,TRUE,Wilma Sjöholm,19,65,null,1,0,FALSE,2460,9790471,Other,Open Play,129,2,3,FALSE,812581,null,TPS W,foul,FALSE,Honka W,2023,FALSE,null,0
2367,4,Open Play,null,43.910713,null,FALSE,44.225,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,19,1833219866,18.579721,10.0225,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,4,14176201,0,TRUE,Wilma Sjöholm,19,65,null,1,0,FALSE,2460,9790471,Other,Open Play,129,2,3,TRUE,812581,null,TPS W,carry,FALSE,Honka W,2023,FALSE,3,0
2366,4,Open Play,null,null,null,FALSE,44.225,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,null,1833219865,null,10.0225,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,null,14176201,0,TRUE,Wilma Sjöholm,19,65,null,1,0,FALSE,2460,9790471,Other,Open Play,129,2,3,FALSE,812581,null,TPS W,ball_recovery,FALSE,Honka W,2023,TRUE,null,0
2350,2,Open Play,null,null,null,FALSE,45.325,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,null,1833219849,null,53.498,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,null,14176191,0,TRUE,Eevi Sutela,17,65,null,1,0,FALSE,2460,9790471,Other,Open Play,129,2,3,FALSE,812581,null,TPS W,pressure,FALSE,Honka W,2023,TRUE,null,0
2346,1,Open Play,null,null,null,FALSE,40.29643,in-play,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,null,1833219845,null,61.154,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,null,14176186,0,TRUE,Noora Hämäläinen,16,65,null,1,0,FALSE,2460,9790471,Other,Open Play,129,2,3,TRUE,812581,null,TPS W,dispossessed,FALSE,Honka W,2023,FALSE,null,0
2300,4,Open Play,null,51.846428,null,FALSE,43.125,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,14,1833219799,10.139722,9.788055,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,4,14176194,0,TRUE,Venla Lamberg,19,64,null,1,0.035084527,FALSE,2460,9790471,Other,Open Play,128,2,3,FALSE,812581,null,TPS W,carry,FALSE,Honka W,2023,TRUE,2,0
2298,2,Open Play,1.2823017,43.125,Venla Lamberg,FALSE,35.896427,none,18028,Ground Pass,None,FALSE,TPS W,null,null,1107,Other,942466,19,1833219797,9.788055,49.142,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,4,14179220,0,TRUE,Saara Lappalainen,17,64,14176194,1,0.035084527,FALSE,2460,9790471,Right Foot,Open Play,128,2,3,FALSE,812581,32.336357,TPS W,pass,FALSE,Honka W,2023,TRUE,3,0
2297,2,Open Play,null,35.896427,null,FALSE,37.860714,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,17,1833219796,49.142,48.878,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,2,14179220,0,TRUE,Saara Lappalainen,17,64,null,1,0.035084527,FALSE,2460,9790471,Other,Open Play,128,2,3,FALSE,812581,null,TPS W,carry,FALSE,Honka W,2023,TRUE,3,0
2296,2,Open Play,null,null,null,FALSE,37.860714,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,null,1833219795,null,48.878,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,null,14179220,0,TRUE,Saara Lappalainen,17,64,null,1,0.035084527,FALSE,2460,9790471,Other,Open Play,128,2,3,FALSE,812581,null,TPS W,ball_recovery,FALSE,Honka W,2023,TRUE,null,0
2286,0,Open Play,null,null,null,FALSE,51.925,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,null,1833219785,null,96.77639,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,null,14179221,0,TRUE,Sanra Pulliainen,10,63,null,1,0,FALSE,2460,9790471,Other,Open Play,126,2,2,FALSE,812581,null,TPS W,pressure,FALSE,Honka W,2023,TRUE,null,0
2284,1,Open Play,4.1047077,51.689285,Sanra Pulliainen,FALSE,64.96786,out,18028,Low Pass,None,FALSE,TPS W,null,null,1107,Other,942466,10,1833219783,99.824165,70.46125,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,0,14176197,0,TRUE,Annika Idman,11,63,14179221,1,0,FALSE,2460,9790471,Other,Open Play,126,2,2,TRUE,812581,29.598986,TPS W,pass,FALSE,Honka W,2023,FALSE,2,0
2283,1,Open Play,null,null,null,FALSE,64.96786,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,null,1833219782,null,70.46125,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,null,14176197,0,TRUE,Annika Idman,11,63,null,1,0,FALSE,2460,9790471,Other,Open Play,126,2,2,TRUE,812581,null,TPS W,ball_recovery,FALSE,Honka W,2023,TRUE,null,0
2282,1,Open Play,null,null,null,FALSE,64.96786,none,18028,null,None,FALSE,TPS W,null,null,1107,Other,942466,null,1833219781,null,70.46125,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,null,14176197,0,TRUE,Annika Idman,11,63,null,1,0,FALSE,2460,9790471,Other,Open Play,126,2,2,TRUE,812581,null,TPS W,aerial,FALSE,Honka W,2023,TRUE,null,0
2275,3,Open Play,6.010722,92.8225,Noora Juusela,FALSE,48.54643,in-play,18028,High Pass,None,FALSE,TPS W,null,null,1107,Other,942466,2,1833219774,40.958,21.04139,Honka W,2023-08-12T18:00:00.000Z,Kansallinen Liiga,2,14176195,0,TRUE,Daniela Sandås,18,63,14176192,1,0,FALSE,2460,9790471,Right Foot,Open Play,125,2,3,FALSE,812581,56.483627,TPS W,pass,FALSE,Honka W,2023,FALSE,0,0
